,source,bit_rate
7379,9,4167.1918670000005
7380,10,19.583944
7381,11,196.97633100000002
7382,12,1462.0928149999997
7383,13,77.902238
7384,14,1884.611526
7385,15,1850.5754139999997
7386,16,213.63529399999996
7387,17,917.9049360000001
7388,18,1712.3842050000003
7389,19,2583.888675
7390,20,41.325147
7391,21,4891.977543999999
7392,0,212.395114
7393,1,323.12134
7394,2,2362.746335
7395,3,185.55598600000002
7396,4,4406.374602000001
7397,5,329.74398099999996
7398,6,437.49770800000005
7399,7,4170.096211
7400,8,2795.1005699999996
7401,9,4132.224396
7402,10,13.383437000000002
7403,11,191.52875899999998
7404,12,1517.2888099999998
7405,13,74.259182
7406,14,1757.782688
7407,15,2349.382806
7408,16,248.36799900000003
7409,17,913.8326689999999
7410,18,1691.9626380000002
7411,19,2625.250035
7412,20,37.699014999999996
7413,21,4965.096802
7414,0,281.9916539999999
7415,1,291.95656699999995
7416,2,2244.9680329999997
7417,3,144.953132
7418,4,4375.541085
7419,5,296.92072
7420,6,372.970303
7421,7,4118.771404
7422,8,2811.551926
7423,9,4065.6338100000003
7424,10,21.250133
7425,11,180.71588000000003
7426,12,1258.2350130000002
7427,13,81.05906300000001
7428,14,1600.3088780000003
7429,15,2222.029499
7430,16,203.363923
7431,17,948.1087729999999
7432,18,1767.3342440000001
7433,19,2690.6812419999997
7434,20,30.176002999999998
7435,21,4875.961528000001
7436,0,284.319629
7437,1,305.52787
7438,2,2232.2031419999994
7439,3,176.152489
7440,4,4203.111895999999
7441,5,271.29899700000004
7442,6,664.176466
7443,7,4156.037383000001
7444,8,2750.23263
7445,9,4046.641981
7446,10,9.098331000000003
7447,11,187.75204300000001
7448,12,1508.8680620000002
7449,13,73.716662
7450,14,1504.974274
7451,15,1848.0588399999997
7452,16,226.089175
7453,17,988.424737
7454,18,1679.715862
7455,19,2484.959148
7456,20,28.970686999999998
7457,21,4940.620176999999
7458,0,264.67219900000003
7459,1,401.5639619999999
7460,2,2190.786788
7461,3,198.33324999999996
7462,4,4493.311627
7463,5,269.615095
7464,6,416.66644099999996
7465,7,4093.2324550000003
7466,8,2739.894791
7467,9,4190.746695
7468,10,10.102508
7469,11,164.248609
7470,12,1287.4690289999999
7471,13,75.7235
7472,14,1429.9795319999998
7473,15,1845.8375929999995
7474,16,224.101282
7475,17,930.073042
7476,18,1678.464492
7477,19,2402.506565
7478,20,22.438636999999996
7479,21,4835.929867
7480,0,267.97505800000005
7481,1,398.836911
7482,2,2159.010666
7483,3,275.4561759999999
7484,4,4115.306432
7485,5,270.586888
7486,6,341.070756
7487,7,4023.584012
7488,8,2762.20269
7489,9,4155.214099
7490,10,7.194903
7491,11,178.08684099999996
7492,12,1383.993993
7493,13,75.80396700000001
7494,14,1447.7050880000002
7495,15,2514.2772309999996
7496,16,256.174082
7497,17,932.496162
7498,18,1617.0791229999998
7499,19,2430.587842
7500,20,21.619571999999998
7501,21,4823.1238140000005
7502,0,292.782435
7503,1,358.965683
7504,2,2203.505288
7505,3,204.454867
7506,4,3860.272102
7507,5,262.72761099999997
7508,6,505.83804399999997
7509,7,4058.9867679999998
7510,8,2722.189534
7511,9,4135.071328000001
7512,10,12.660414
7513,11,183.216483
7514,12,1421.5235300000002
7515,13,81.139358
7516,14,1368.1722009999999
7517,15,2522.6259419999997
7518,16,182.38791500000002
7519,17,972.941063
7520,18,1610.8966639999999
7521,19,2418.3060349999996
7522,20,25.064806
7523,21,4829.894847
7524,0,283.01101500000004
7525,1,344.0485949999999
7526,2,2177.0875
7527,3,219.66806899999997
7528,4,3720.7158800000007
7529,5,260.22155100000003
7530,6,247.46233800000002
7531,7,3966.8513299999995
7532,8,2857.1528970000004
7533,9,4201.892181
7534,10,12.091858
7535,11,189.518548
7536,12,1621.8238609999999
7537,13,78.320596
7538,14,1505.7583640000003
7539,15,1886.1482720000004
7540,16,209.644336
7541,17,953.46351
7542,18,1534.9140510000002
7543,19,2523.366342
7544,20,32.435939
7545,21,4919.724072999999
7546,0,286.6633510000001
7547,1,541.8852089999999
7548,2,2182.3860620000005
7549,3,251.08492500000003
7550,4,3888.8396119999998
7551,5,278.39409
7552,6,367.047186
7553,7,3998.7387879999997
7554,8,2859.018539
7555,9,4068.1935729999996
7556,10,10.13366
7557,11,181.04483299999998
7558,12,1338.3981400000005
7559,13,76.334789
7560,14,1425.33657
7561,15,1654.0934109999998
7562,16,197.50237600000003
7563,17,997.1416510000001
7564,18,1488.9799670000002
7565,19,2552.8676829999995
7566,20,19.578153000000004
7567,21,4743.973695
7568,0,249.88585000000003
7569,1,339.56713099999996
7570,2,2183.691304
7571,3,220.44242899999998
7572,4,3515.6139050000006
7573,5,260.51856499999997
7574,6,415.93149999999997
7575,7,4011.4531830000005
7576,8,2818.808909
7577,9,4049.2420589999992
7578,10,6.147425999999999
7579,11,204.02481
7580,12,1317.1666749999997
7581,13,69.203373
7582,14,1337.524253
7583,15,1946.581588
7584,16,210.224419
7585,17,979.9519230000001
7586,18,2051.4173650000002
7587,19,2546.3266930000004
7588,20,29.250549999999997
7589,21,4668.216738
7590,0,259.60250099999996
7591,1,350.455024
7592,2,2270.39002
7593,3,207.670676
7594,4,3244.7513160000003
7595,5,265.108554
7596,6,296.379773
7597,7,4011.361922
7598,8,2679.56938
7599,9,3875.414902
7600,10,9.023712
7601,11,181.36709499999998
7602,12,1313.5420640000002
7603,13,76.72964300000001
7604,14,1226.2778270000003
7605,15,1744.6041059999998
7606,16,236.432349
7607,17,1006.1291530000001
7608,18,1686.4048529999998
7609,19,2448.8387680000005
7610,20,26.034571999999994
7611,21,4613.741685999999
7612,0,266.170427
7613,1,318.966133
7614,2,2136.622185
7615,3,182.65698300000003
7616,4,3118.864466000001
7617,5,264.669446
7618,6,423.02676
7619,7,4002.592149
7620,8,2655.9958860000006
7621,9,3905.9759199999994
7622,10,10.716108000000002
7623,11,203.238641
7624,12,1471.486473
7625,13,71.420236
7626,14,1271.388463
7627,15,1747.8086689999998
7628,16,242.916378
7629,17,1000.3332829999999
7630,18,1612.8180319999997
7631,19,2420.9719569999997
7632,20,107.79010999999998
7633,21,4578.282753999999
7634,0,249.70529300000004
7635,1,355.07279099999994
7636,2,2186.6107159999997
7637,3,122.533273
7638,4,3249.554084
7639,5,280.953627
7640,6,296.23706
7641,7,3829.058126
7642,8,2669.289575
7643,9,3833.0149539999998
7644,10,17.742034
7645,11,197.96527300000002
7646,12,1355.407032
7647,13,74.11663300000001
7648,14,1472.077463
7649,15,2046.7963340000001
7650,16,262.12947699999995
7651,17,992.835237
7652,18,1497.9166309999996
7653,19,2370.3527400000003
7654,20,137.441591
7655,21,4606.457711999999
7656,0,212.538786
7657,1,299.323875
7658,2,2133.4990510000002
7659,3,120.45553000000001
7660,4,3102.9312259999997
7661,5,267.530265
7662,6,371.762512
7663,7,3739.1105880000005
7664,8,2770.252366
7665,9,3803.175717
7666,10,11.881722
7667,11,218.193231
7668,12,1436.786832
7669,13,76.212714
7670,14,1305.305419
7671,15,2609.482225
7672,16,247.94480400000003
7673,17,985.195151
7674,18,1535.9170480000002
7675,19,2535.402364
7676,20,117.65127600000001
7677,21,4432.845415
7678,0,259.314429
7679,1,299.512927
7680,2,2083.325349
7681,3,90.625234
7682,4,3468.337637
7683,5,275.74334899999997
7684,6,385.531752
7685,7,3780.546792
7686,8,2710.215478
7687,9,3802.9626
7688,10,16.452877
7689,11,238.62953300000004
7690,12,1512.0151049999997
7691,13,75.190652
7692,14,1261.7809
7693,15,2499.9316230000004
7694,16,283.897895
7695,17,941.821332
7696,18,1856.424197
7697,19,2464.9397489999997
7698,20,55.341408
7699,21,4401.2307900000005
7700,0,277.55877499999997
7701,1,321.14779100000004
7702,2,2154.634131
7703,3,88.13345899999999
7704,4,3544.1313689999993
7705,5,260.57221
7706,6,295.007899
7707,7,3817.082947
7708,8,2699.258926
7709,9,3771.688514
7710,10,13.637658000000004
7711,11,253.78925700000002
7712,12,1639.6028380000002
7713,13,74.657184
7714,14,1194.825487
7715,15,1840.746188
7716,16,250.61010800000003
7717,17,924.826948
7718,18,1794.518633
7719,19,2353.715596
7720,20,29.46867
7721,21,4516.135842000001
7722,0,261.719048
7723,1,322.4571390000001
7724,2,2264.7451309999997
7725,3,79.367062
7726,4,3675.5121279999994
7727,5,263.241789
7728,6,346.71367499999997
7729,7,3733.513442
7730,8,2668.9886239999996
7731,9,3759.321624
7732,10,13.260736999999999
7733,11,248.807898
7734,12,1649.9913959999997
7735,13,73.8086
7736,14,1244.964264
7737,15,1627.292407
7738,16,255.29378
7739,17,928.2321979999999
7740,18,1747.0955399999998
7741,19,2362.812744
7742,20,30.121686000000004
7743,21,4426.947766
7744,0,193.14821900000004
7745,1,288.644097
7746,2,2245.143981
7747,3,70.63552499999999
7748,4,3593.7690699999994
7749,5,256.37994299999997
7750,6,242.7343
7751,7,3753.25309
7752,8,2703.416949
7753,9,3548.8498449999997
7754,10,17.087615999999997
7755,11,198.88156099999998
7756,12,1804.579642
7757,13,64.901455
7758,14,1203.127922
7759,15,2002.2986219999998
7760,16,304.067432
7761,17,931.1124769999999
7762,18,1737.837851
7763,19,2367.9666770000003
7764,20,33.812985000000005
7765,21,4522.8861830000005
7766,0,287.69125700000006
7767,1,275.228328
7768,2,2283.295602
7769,3,69.376901
7770,4,3914.4616159999996
7771,5,318.228491
7772,6,307.970275
7773,7,3734.713866
7774,8,2665.768765
7775,9,3437.9796109999997
7776,10,18.579487000000004
7777,11,207.377093
7778,12,1703.490893
7779,13,77.841845
7780,14,1208.49171
7781,15,1635.0252189999999
7782,16,293.55837099999997
7783,17,902.355865
7784,18,1719.8303510000003
7785,19,2480.939007
7786,20,33.912682999999994
7787,21,4629.922793
7788,0,302.872968
7789,1,303.15811799999994
7790,2,2329.725308
7791,3,145.813188
7792,4,4034.2243730000005
7793,5,289.32230000000004
7794,6,386.77924
7795,7,3757.3270469999998
7796,8,2747.851122
7797,9,3528.0136310000007
7798,10,22.028711
7799,11,209.10147899999998
7800,12,1588.2311879999997
7801,13,84.26671700000001
7802,14,1282.982562
7803,15,1312.4155260000002
7804,16,269.391186
7805,17,966.6856160000001
7806,18,1611.39909
7807,19,2643.310053
7808,20,29.240988
7809,21,4715.414793000001
7810,0,300.972632
7811,1,291.61024100000003
7812,2,2416.506576
7813,3,145.628751
7814,4,4277.856236999999
7815,5,275.85822900000005
7816,6,317.57238200000006
7817,7,3783.288125
7818,8,2718.2468769999996
7819,9,3580.446421
7820,10,19.599801999999997
7821,11,238.930706
7822,12,1698.1584239999997
7823,13,85.29074600000001
7824,14,1236.250164
7825,15,1327.378162
7826,16,275.529223
7827,17,942.1112009999998
7828,18,1729.8017290000003
7829,19,2542.6360660000005
7830,20,36.074328
7831,21,4705.411869
7832,0,305.915359
7833,1,290.429327
7834,2,2533.166607
7835,3,68.603891
7836,4,4380.929841
7837,5,311.474552
7838,6,240.36758500000002
7839,7,3828.1941340000003
7840,8,2700.6454219999996
7841,9,3645.915641
7842,10,16.562919
7843,11,303.13315000000006
7844,12,1778.271566
7845,13,77.09813
7846,14,1227.3251340000002
7847,15,2171.882846
7848,16,295.66221
7849,17,960.7479300000001
7850,18,1773.202258
7851,19,2611.413036
7852,20,34.555351
7853,21,4734.7303409999995
7854,0,314.13277400000004
7855,1,284.17534100000006
7856,2,2611.028358
7857,3,147.685691
7858,4,4499.683697999999
7859,5,300.54004699999996
7860,6,362.96097
7861,7,3893.4634539999997
7862,8,2708.872001
7863,9,3590.9406919999997
7864,10,28.332462999999994
7865,11,306.421162
7866,12,1758.030669
7867,13,78.99025799999998
7868,14,1524.994573
7869,15,1803.2560709999998
7870,16,374.18709199999995
7871,17,949.841204
7872,18,1781.6119809999998
7873,19,2648.015431
7874,20,41.495021
7875,21,4850.796009
7876,0,311.174952
7877,1,337.119611
7878,2,2765.1437559999995
7879,3,189.775302
7880,4,4499.590467000001
7881,5,372.87082900000007
7882,6,333.922973
7883,7,3879.2089379999998
7884,8,2662.4635470000003
7885,9,3880.4984350000004
7886,10,22.268989000000005
7887,11,264.85630000000003
7888,12,1799.1311700000006
7889,13,87.84988600000001
7890,14,1446.795435
7891,15,2243.747814
7892,16,369.094733
7893,17,941.0759850000001
7894,18,1808.3807630000001
7895,19,2620.3372200000003
7896,20,38.31131800000001
7897,21,4784.140254
7898,0,336.4023800000001
7899,1,328.495759
7900,2,2780.4106
7901,3,123.84475699999999
7902,4,4781.951954
7903,5,403.173582
7904,6,351.58667800000006
7905,7,4010.2684469999995
7906,8,2795.536136
7907,9,3783.867305
7908,10,28.614967999999998
7909,11,276.616845
7910,12,1645.625207
7911,13,89.15478800000001
7912,14,1450.771323
7913,15,1923.9188149999995
7914,16,288.33662300000003
7915,17,975.052659
7916,18,1709.498529
7917,19,2712.4955449999998
7918,20,29.824840000000002
7919,21,4843.640637
7920,0,268.24918399999996
7921,1,294.727418
7922,2,2989.7818239999992
7923,3,116.087485
7924,4,4858.521847
7925,5,361.7713979999999
7926,6,297.54426900000004
7927,7,4044.8798620000007
7928,8,2809.0212950000005
7929,9,4114.282238
7930,10,15.36525
7931,11,291.36866999999995
7932,12,1787.3941869999996
7933,13,89.08219299999999
7934,14,1462.204322
7935,15,864.435242
7936,16,314.874858
7937,17,962.459722
7938,18,1804.1842809999998
7939,19,2754.242424
7940,20,40.740846999999995
7941,21,4843.6596420000005
7942,0,315.4464480000001
7943,1,282.57786699999997
7944,2,2929.794926
7945,3,154.501593
7946,4,4493.376745000001
7947,5,338.029546
7948,6,363.267599
7949,7,4034.074855
7950,8,2936.044186
7951,9,4105.892699999999
7952,10,17.827619
7953,11,275.561556
7954,12,1719.784972
7955,13,93.53284099999999
7956,14,1529.261119
7957,15,1204.376874
7958,16,329.92397800000003
7959,17,972.889669
7960,18,1820.7886450000003
7961,19,2640.0246850000003
7962,20,77.46267599999999
7963,21,4884.728992
7964,0,332.339896
7965,1,284.740634
7966,2,3146.2678200000005
7967,3,164.99693499999998
7968,4,4638.596129
7969,5,369.294186
7970,6,809.0746600000001
7971,7,4127.5933
7972,8,2922.0226380000004
7973,9,4291.750422
7974,10,17.730338
7975,11,285.052661
7976,12,1917.0527500000003
7977,13,96.94591199999999
7978,14,1619.833838
7979,15,1428.3774999999998
7980,16,283.04970199999997
7981,17,968.2212360000001
7982,18,1894.5388189999999
7983,19,2702.1702999999998
7984,20,100.051228
7985,21,5093.204958000001
7986,0,352.77608299999997
7987,1,280.569231
7988,2,3236.5034820000005
7989,3,167.447608
7990,4,4906.698267000001
7991,5,397.95216999999997
7992,6,860.9016110000001
7993,7,4217.000625000001
7994,8,3104.599661
7995,9,4387.146543999999
7996,10,27.580651000000003
7997,11,269.177955
7998,12,1669.222603
7999,13,96.98966100000001
8000,14,1584.057142
8001,15,1651.062321
8002,16,263.06904599999996
8003,17,960.64621
8004,18,1882.89248
8005,19,2845.258243
8006,20,100.059604
8007,21,5184.655501000001
8008,0,333.67679400000003
8009,1,317.99130599999995
8010,2,3199.73161
8011,3,201.5589
8012,4,4851.081609
8013,5,396.094625
8014,6,641.065134
8015,7,4306.933709
8016,8,3081.235008
8017,9,4438.322396
8018,10,27.316025999999994
8019,11,257.608259
8020,12,1779.7377960000001
8021,13,94.831109
8022,14,1557.3559490000002
8023,15,1998.2334369999999
8024,16,278.478101
8025,17,955.5557080000001
8026,18,1739.747746
8027,19,2898.945326
8028,20,62.164791
8029,21,5117.334467999998
8030,0,389.923526
8031,1,309.9632270000001
8032,2,3362.9707560000006
8033,3,214.722469
8034,4,4927.824018
8035,5,391.038705
8036,6,670.986296
8037,7,4420.182583
8038,8,3027.3904190000003
8039,9,4620.49315
8040,10,35.30755700000001
8041,11,234.68086
8042,12,1829.8922610000004
8043,13,102.59119400000002
8044,14,1748.968437
8045,15,1280.0752929999999
8046,16,305.92300700000004
8047,17,966.4659220000001
8048,18,1659.3167899999999
8049,19,3016.3578460000003
8050,20,79.85739699999999
8051,21,5110.012652
8052,0,374.114611
8053,1,384.821831
8054,2,3497.6858610000004
8055,3,184.59572599999998
8056,4,5126.4538330000005
8057,5,310.607127
8058,6,735.516175
8059,7,4392.781706000001
8060,8,3038.688855
8061,9,4620.808831
8062,10,33.697824000000004
8063,11,307.5238
8064,12,2027.0225529999998
8065,13,102.189196
8066,14,1576.675833
8067,15,1321.913606
8068,16,297.458122
8069,17,976.327198
8070,18,2016.6255620000002
8071,19,3090.8259830000006
8072,20,85.035846
8073,21,5280.324060000001
8074,0,378.574763
8075,1,375.39690499999995
8076,2,3687.7789219999995
8077,3,187.463915
8078,4,5357.638513999999
8079,5,320.85032899999993
8080,6,812.608682
8081,7,4294.5624370000005
8082,8,3081.8264470000004
8083,9,4639.053683
8084,10,60.69760600000001
8085,11,363.620113
8086,12,1871.8912250000003
8087,13,100.185339
8088,14,1844.1511040000003
8089,15,1690.6832089999998
8090,16,294.21318199999996
8091,17,987.067931
8092,18,2623.330916
8093,19,3202.9133960000004
8094,20,83.65863100000001
8095,21,5223.47914
8096,0,318.81554299999993
8097,1,277.70559800000007
8098,2,3740.2879060000005
8099,3,183.885244
8100,4,5399.998256
8101,5,411.63897399999996
8102,6,635.4595519999999
8103,7,4344.550406
8104,8,3073.824906
8105,9,4874.169605
8106,10,41.614850000000004
8107,11,362.17744500000003
8108,12,1935.5349580000002
8109,13,99.673241
8110,14,2057.098917
8111,15,1609.177561
8112,16,357.60707900000006
8113,17,1025.9575320000001
8114,18,2675.500768000001
8115,19,3297.027559
8116,20,30.829917000000002
8117,21,5287.986864999999
8118,0,414.694354
8119,1,273.088503
8120,2,3828.578134
8121,3,176.825183
8122,4,5404.171629
8123,5,418.69374799999997
